Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,72.750000,73.449997,72.389999,72.470001,54.669525,3405500
2011-01-04,72.529999,72.529999,71.760002,72.330002,54.563889,3966700
2011-01-05,71.989998,72.099998,70.900002,70.989998,53.553051,4270100
2011-01-06,70.360001,71.250000,70.010002,70.650002,53.296566,3280400
2011-01-07,70.949997,71.190002,70.449997,70.650002,53.296566,2342700
2011-01-10,70.279999,70.599998,70.019997,70.480003,53.168316,2073200
2011-01-11,70.550003,71.250000,70.320000,71.070000,53.613403,2065500
2011-01-12,71.199997,71.680000,71.110001,71.489998,53.930218,1629900
2011-01-13,71.320000,71.750000,71.250000,71.599998,54.013210,1923100
2011-01-14,71.349998,72.519997,71.209999,72.510002,54.699684,2454700
2011-01-18,72.540001,72.910004,72.279999,72.599998,54.767597,2416600
2011-01-19,72.379997,72.489998,71.860001,72.070000,54.367771,2310500
2011-01-20,71.790001,72.930000,71.790001,72.360001,54.586533,2306800
2011-01-21,72.480003,72.959999,72.339996,72.769997,54.895844,2182900
2011-01-24,72.860001,72.889999,72.389999,72.620003,54.782692,2212600
2011-01-25,72.510002,72.610001,71.709999,72.459999,54.661999,2820000
2011-01-26,72.470001,72.980003,72.220001,72.620003,54.782692,2093700
2011-01-27,72.839996,73.699997,72.760002,73.120003,55.159874,2854500
2011-01-28,73.330002,73.580002,71.750000,71.930000,54.262165,2426000
2011-01-31,72.239998,72.430000,71.610001,71.839996,54.194256,2309000
2011-02-01,72.220001,72.629997,71.900002,72.430000,54.639351,1997700
2011-02-02,72.150002,72.480003,70.540001,70.849998,53.447418,4454800
2011-02-03,71.769997,74.239998,71.769997,74.029999,55.846344,3780100
2011-02-04,74.120003,74.419998,73.470001,74.129997,55.921787,1874300
2011-02-07,73.959999,74.279999,73.620003,74.250000,56.012314,2447000
2011-02-08,74.230003,74.820000,74.120003,74.800003,56.427227,1771400
2011-02-09,74.360001,74.769997,74.120003,74.669998,56.483944,1746000
2011-02-10,74.440002,74.650002,73.940002,74.550003,56.393173,1938600
2011-02-11,74.059998,75.059998,74.059998,75.040001,56.763828,1678200
2011-02-14,75.050003,75.110001,74.519997,74.660004,56.476398,1220000
2011-02-15,74.349998,74.540001,74.120003,74.330002,56.226772,1460200
2011-02-16,74.510002,75.099998,74.400002,74.959999,56.703323,1435000
2011-02-17,74.279999,75.010002,74.059998,74.839996,56.612556,1360100
2011-02-18,74.820000,75.480003,74.300003,75.430000,57.058861,2130900
