Date,Open,High,Low,Close,Adj Close,Volume
2015-12-01,191.220001,193.839996,172.899994,180.229996,162.552826,65451531
2016-01-01,180.229996,180.229996,151.119995,161.559998,145.713974,100177359
2016-02-01,160.410004,161.000000,139.050003,149.529999,134.863876,123716211
2016-03-01,150.949997,158.899994,148.750000,156.979996,142.198349,88699663
2016-04-01,156.460007,168.899994,149.369995,164.110001,148.656998,71363117
2016-05-01,165.080002,167.190002,153.740097,159.479996,144.462936,58431230
2016-06-01,157.899994,160.550003,138.199997,148.580002,135.141068,84293232
2016-07-01,148.490005,164.089996,142.624100,158.809998,144.445740,65785816
2016-08-01,158.809998,170.240005,155.369995,169.460007,154.132446,50544581
2016-09-01,170.000000,172.419998,157.770004,161.270004,147.256805,55352903
2016-10-01,160.500000,178.850006,160.250000,178.240005,162.752289,58808783
2016-11-01,179.000000,220.770004,174.729996,219.289993,200.235336,90420663
2016-12-01,220.929993,245.570007,220.350006,239.449997,219.321259,96070332
