Date,Open,High,Low,Close,Adj Close,Volume
2015-12-01,118.750000,119.860001,104.820000,105.260002,102.161148,922626259
2016-01-01,105.260002,105.849998,92.389999,97.339996,94.474327,1271848087
2016-02-01,96.470001,98.889999,92.589996,96.690002,93.843483,810862547
2016-03-01,97.650002,110.419998,97.419998,108.989998,105.924294,746136466
2016-04-01,108.779999,112.389999,92.510002,93.739998,91.103233,872383623
2016-05-01,93.964996,100.730003,89.470001,99.860001,97.051109,901144768
2016-06-01,99.019997,101.889999,91.500000,95.599998,93.051697,780630235
2016-07-01,95.489998,104.550003,94.370003,104.209999,101.432198,685779613
2016-08-01,104.410004,110.230003,104.000000,106.099998,103.271812,630122781
2016-09-01,106.139999,116.180000,102.529999,113.050003,110.184967,970096738
2016-10-01,112.709999,118.690002,112.279999,113.540001,110.662552,686914224
2016-11-01,113.459999,113.769997,104.080002,110.519997,107.719070,721554967
2016-12-01,110.364998,118.016602,108.250000,115.820000,113.029121,608712564
