Date,Open,High,Low,Close,Adj Close,Volume
2015-12-01,162.020004,169.729996,157.330002,161.500000,142.536087,54519987
2016-01-01,161.500000,161.500000,144.910004,151.119995,133.374924,48510990
2016-02-01,150.839996,154.880005,141.619995,150.029999,132.412918,54390452
2016-03-01,150.399994,159.800003,147.100006,157.580002,139.453430,51298617
2016-04-01,157.869995,159.087006,147.460007,148.130005,131.090485,42836973
2016-05-01,148.759995,153.880005,138.570007,148.770004,132.046280,69447314
2016-06-01,150.500000,158.789993,148.550003,157.039993,139.386581,55955760
2016-07-01,157.190002,168.820007,154.669998,167.220001,148.422211,43090237
2016-08-01,167.149994,169.589996,161.149994,162.089996,143.868912,34036599
2016-09-01,159.000000,159.279999,147.199997,152.509995,135.729675,60815804
2016-10-01,152.220001,152.317001,147.100006,147.869995,131.600220,46458573
2016-11-01,148.479996,153.419998,142.110001,150.110001,133.593719,51226078
2016-12-01,150.110001,164.949997,150.110001,160.110001,142.932007,48205841
